"fipscode","datayear","st","cl.blk","ent.blk","lifelos.blk","grp.inst.blk","cl.white","ent.white","lifelos.white","grp.inst.white","cl.nat.am","ent.nat.am","lifelos.nat.am","grp.inst.nat.am","cl.latino","ent.latino","lifelos.latino","grp.inst.latino","cl.asian","ent.asian","lifelos.asian","grp.inst.asian","cl.unk","ent.unk","lifelos.unk","grp.inst.unk","cl.haw.pi","ent.haw.pi","lifelos.haw.pi","grp.inst.haw.pi"
8,2007,"NE",154,63,686.006849315069,20,3246,1315,603.670182166826,551,578,220,677.381526104418,99,559,240,582.748175182482,74,12,4,435.75,2,120,67,455.957264957265,21,3,3,158,0
8,2007,"NH",129,47,914.982300884956,38,1240,433,1091.52741020794,302,16,7,1183,3,85,25,952.776119402985,22,12,7,414.818181818182,5,148,49,1241.71323529412,40,6,2,1024,2
8,2007,"NJ",2765,851,1068.32087227414,0,3355,1296,652.335295940502,0,25,7,1193.45833333333,9,545,213,819.658396946565,0,40,14,822.282051282051,9,1181,568,428.368831168831,0,2,1,175,0
8,2007,"NM",312,135,590.524916943522,24,1192,602,508.496028243601,96,563,301,414.769662921348,111,2371,1119,499.655579868709,138,7,4,646.166666666667,1,123,103,104.219512195122,8,8,4,700,0
8,2007,"NV",59,10,1074.69642857143,0,633,226,736.053484602917,0,52,24,677.269230769231,3,108,36,587.796296296296,0,4,1,598.5,0,1,0,359,0,12,2,911.333333333333,1
8,2007,"NY",2571,909,932.543369474562,0,6115,2199,810.772057548969,0,98,42,525.182795698925,38,513,198,765.707468879668,0,63,30,570.754385964912,15,1755,720,734.16303030303,495,1,0,454,1
8,2007,"OH",1566,693,638.768044849334,264,7722,3420,532.104226903483,957,48,19,681.571428571429,1,284,137,491.694980694981,25,25,10,337.4,0,124,112,109.266129032258,4,2,1,629.5,0
8,2007,"OK",1226,413,853.452765957447,0,4574,1752,644.681010928962,0,3226,1150,700.770406504065,0,629,250,568.383720930233,0,81,32,504.871794871795,13,NA,NA,NA,NA,58,18,606.719298245614,6
8,2007,"OR",575,250,689.726102941176,33,4045,1345,782.352590673575,301,365,74,904.037037037037,14,501,203,587.769857433809,22,10,3,599.6,0,841,305,639.797794117647,45,22,9,848.227272727273,2
8,2007,"PA",3024,1265,730.477239353891,906,9066,4050,634.797161936561,2501,59,25,1067.1,15,999,406,648.776119402985,244,28,12,466.777777777778,7,142,70,481.268115942029,14,8,3,140.625,0
8,2007,"PR",1076,246,1334.81862269641,88,50,12,1269.98,4,15,2,1514.93333333333,0,5686,1680,1348.50098903075,376,3,1,169,0,5,3,2009,0,15,9,604.2,0
8,2007,"RI",238,94,775.107476635514,69,831,375,643.415119363395,0,26,12,471.15,8,112,46,629.371134020619,38,17,8,472.666666666667,9,14,7,741.181818181818,7,NA,NA,NA,NA
8,2007,"SC",2378,1072,726.51890482399,529,2483,1328,496.767909509845,707,20,9,453.6,5,161,91,439.177215189873,38,14,9,542.857142857143,5,5,1,306.6,2,12,4,547.583333333333,2
8,2007,"SD",195,94,456.419889502762,40,902,394,604.803716608595,195,1737,834,578.471256684492,304,119,57,579.474137931035,23,12,8,418.666666666667,1,4,4,2.25,1,4,1,413.25,1
8,2007,"TN",2331,983,605.158886894075,407,8482,3874,509.742612942613,967,28,10,466.296296296296,0,456,203,527.479545454545,35,30,15,352.6,4,225,113,377.936936936937,17,8,7,270.714285714286,0
8,2007,"TX",4615,1670,772.070284697509,0,10290,3495,681.374429676652,0,177,63,687.116279069767,0,9314,3324,666.333662064431,0,81,29,678.2875,0,295,144,399.965870307167,0,33,23,314.870967741935,0
8,2007,"UT",175,66,522.408284023669,31,1789,864,501.630227001195,242,238,108,683.235294117647,38,538,292,414.847695390782,38,15,7,978.066666666667,1,12,9,228.666666666667,4,34,15,453.939393939394,2
8,2007,"VA",5148,1542,959.603773584906,0,5159,1772,742.9902200489,0,23,9,618.363636363636,8,693,231,627.273134328358,0,60,25,717.65,8,83,44,451.215189873418,18,18,6,728.388888888889,4
8,2007,"VT",60,18,772.254901960784,10,1856,581,779.691567628749,284,NA,NA,NA,NA,18,8,891.705882352941,2,1,0,0,1,32,11,621.03125,8,NA,NA,NA,NA
8,2007,"WA",315,129,672.888888888889,33,3712,1586,588.161476355248,239,917,335,697.788056206089,45,995,466,539.98093220339,28,77,43,419.521126760563,8,131,91,258.106870229008,6,35,20,426.424242424242,8
8,2007,"WI",1600,755,619.419222903885,366,5372,2531,583.090614230691,1176,572,268,614.616387337058,113,564,291,474.170686456401,98,135,79,489.396694214876,24,101,54,433.626262626263,29,17,12,375.125,2
8,2007,"WV",849,335,711.339045287638,0,5942,2676,622.843493449782,0,15,9,571.142857142857,3,88,33,551.840909090909,20,7,6,242.833333333333,4,54,22,280.833333333333,0,26,13,646.038461538462,9
8,2007,"WY",97,47,560.068181818182,0,1698,772,560.363044892648,0,53,29,503,20,261,138,490.206477732794,0,9,4,649.75,4,97,58,312.105263157895,0,2,2,282,1
1073,2007,"AL",1579,612,965.162328767123,0,522,248,808.410569105691,0,1,0,689,1,45,26,402.711111111111,5,2,2,1.5,0,10,8,315.6,1,4,4,115,0
1097,2007,"AL",624,175,1310.35185185185,0,438,152,824.230403800475,0,3,1,648.333333333333,0,2,2,147,0,5,4,225.6,1,1,0,443,0,NA,NA,NA,NA
2020,2007,"AK",197,53,679.283950617284,12,311,87,673.963636363636,22,562,173,666.94250513347,42,25,6,638.277777777778,5,18,4,684.111111111111,0,4,0,632.666666666667,0,29,16,532.896551724138,1
4013,2007,"AZ",1456,660,655.513353115727,0,3289,1402,583.966453674121,0,556,234,560.898076923077,0,3218,1488,512.885379355259,0,44,23,473.186046511628,0,143,96,241.251798561151,0,16,8,400.625,6
4019,2007,"AZ",464,200,616.182448036952,0,1604,659,588.851583113457,0,243,112,566.769585253456,60,1525,674,579.86085734364,0,17,12,330.823529411765,8,60,33,426.220338983051,10,22,9,515.636363636364,4
4021,2007,"AZ",92,40,464.034090909091,7,470,192,519.652078774617,0,110,40,601.972222222222,18,417,200,448.506172839506,36,3,1,1929,1,53,26,319.269230769231,0,8,6,290.375,1
5119,2007,"AR",726,283,740.416078984485,83,296,102,749.531690140845,33,1,0,1588,0,28,6,522.285714285714,0,4,2,303.75,0,4,1,1713.5,2,4,1,589,1
6001,2007,"CA",2487,718,1701.33227990971,422,544,232,921.478,93,59,17,1448.35087719298,7,668,275,880.802232854864,82,160,79,704.405063291139,13,72,53,340.277777777778,24,24,8,1166.86363636364,4
6007,2007,"CA",109,49,985.336842105263,14,799,319,800.443559096946,50,126,41,1077.07438016529,8,146,53,711.572463768116,12,20,7,1010.29411764706,1,11,5,97.2727272727273,4,3,2,181,0
6013,2007,"CA",1103,309,1300.9448491155,188,711,248,942.88338658147,124,28,4,1208.125,1,517,223,682.871428571429,60,77,48,420.773333333333,8,6,2,1828.6,1,31,23,295.533333333333,4
6019,2007,"CA",673,175,1846.0406504065,99,464,125,1500.46634615385,62,543,233,712.222879684418,42,1720,634,1158.36235438381,176,138,46,1087.99230769231,17,17,15,188.941176470588,5,10,1,850.222222222222,0
6029,2007,"CA",532,182,1241.9878296146,108,1338,515,858.544585987261,162,87,23,1366.35365853659,7,1914,835,754.961010433828,165,30,15,611.48275862069,2,12,8,292,3,2,2,291,0
6037,2007,"CA",13402,3404,1914.24923051327,1509,4100,1367,1122.16918665276,389,279,74,1282.53488372093,23,20148,7667,889.776653937455,1663,747,351,610.020689655172,67,60,21,1235.71929824561,8,142,52,747.340740740741,10
6059,2007,"CA",402,138,1120.79790026247,56,1323,452,899.005473025801,166,27,9,1005.72,1,2905,1131,730.674788135593,272,239,93,686.559829059829,27,3,2,379.666666666667,1,31,8,1097.96551724138,3
6065,2007,"CA",1754,671,861.499694935937,192,2525,1129,660.928661882651,238,279,111,714.907063197026,12,4934,2238,553.047388374052,325,121,55,558.932773109244,3,22,19,452.272727272727,5,30,15,401.766666666667,3
6067,2007,"CA",2628,986,1084.80432937182,422,1982,747,931.943016759777,331,194,53,1243.36470588235,14,1280,491,823.978448275862,149,330,128,730.760517799353,51,39,27,323.923076923077,21,23,12,556.3125,5
6071,2007,"CA",1690,550,1190.60208741031,249,1847,569,1029.28445229682,240,165,47,915.326666666667,10,2843,972,944.174427198817,291,51,23,409.94,4,8,4,246.125,4,29,16,497.074074074074,2
6073,2007,"CA",1927,575,1257.67534626039,369,1916,625,992.608138238573,388,197,61,1325.17989417989,16,3501,1149,880.400118553645,451,282,107,807.795698924731,29,29,21,291.821428571429,18,43,19,603,6
6075,2007,"CA",1582,287,2466.66397306397,184,153,39,1461.59285714286,17,48,14,1395.89583333333,0,371,133,1158.27653631285,52,149,49,1192.27083333333,15,5,3,562,2,57,17,883.052631578947,8
6077,2007,"CA",624,171,1106.58041958042,77,587,130,1079.08582089552,79,55,5,1365.13725490196,7,852,267,808.781862745098,84,158,61,772.070063694268,16,21,8,727.2,9,8,1,1140,1
6085,2007,"CA",479,153,1326.62645011601,71,640,239,970.201680672269,158,117,48,901.263157894737,15,2012,835,852.563722897938,307,216,108,681.856459330144,40,6,4,1127.5,3,27,12,1073.08,4
6107,2007,"CA",116,28,1429.90196078431,14,461,141,950.997613365155,68,55,19,582.039215686274,3,1029,356,796.679226069246,63,24,11,418.608695652174,3,4,4,159.25,1,5,4,404,1
6111,2007,"CA",98,27,1249.53125,13,291,96,825.939285714286,51,12,1,2847,0,577,222,861.427549194991,74,21,9,661.333333333333,4,4,2,415.75,1,7,1,1291,3
8001,2007,"CO",150,46,849.423728813559,0,573,218,771.963829787234,0,31,10,709.76,7,503,234,517.300904977376,0,17,12,221.117647058824,5,1,0,2823,1,4,1,727.25,3
8005,2007,"CO",461,195,545.718421052632,0,555,234,562.313333333333,0,27,11,680.818181818182,8,238,103,514.69387755102,0,12,4,612.111111111111,5,NA,NA,NA,NA,6,3,427.4,4
8031,2007,"CO",916,382,880.003994673768,0,522,212,824.592255125285,0,72,35,584.609375,18,1261,538,678.021435228332,0,29,11,859.916666666667,12,1,1,151,0,16,9,445.5,6
8041,2007,"CO",360,180,592.912337662338,0,857,387,557.952830188679,0,51,26,437.152173913043,7,343,178,488.993243243243,0,24,14,588.9,0,1,1,35,1,20,7,373.944444444444,5
8059,2007,"CO",103,42,540.355555555556,0,751,375,585.7515625,0,31,16,497.037037037037,10,338,196,402.574468085106,0,26,14,472.346153846154,0,NA,NA,NA,NA,11,7,162.8,1
8101,2007,"CO",54,26,649.847826086957,9,364,174,604.479310344828,0,15,3,649.642857142857,1,589,316,531.575819672131,97,4,3,320,1,1,0,2386,0,NA,NA,NA,NA
9001,2007,"CT",593,159,978.514084507042,0,248,83,846.397489539749,0,NA,NA,NA,NA,293,81,863.474452554745,0,15,6,796.533333333333,0,10,4,380,0,1,1,176,0
9003,2007,"CT",793,223,1223.86561264822,0,518,166,923.329341317365,0,4,1,1712.25,0,956,279,1026.49733191035,0,7,1,526.714285714286,0,39,12,572.358974358974,0,5,1,688.8,0
9009,2007,"CT",1269,373,1031.41108354012,0,689,198,928.207462686567,0,4,0,880.75,0,765,264,796.681139755767,0,6,3,1659.33333333333,0,17,8,414.647058823529,0,4,2,927.5,0
10003,2007,"DE",909,521,521.754789272031,350,379,198,426.176811594203,116,2,0,700,0,104,63,357.438775510204,36,3,3,48.5,2,NA,NA,NA,NA,2,2,189,1
11001,2007,"DC",2815,540,1504.33539651838,0,22,7,916.333333333333,0,1,0,1657,1,71,21,1268.57142857143,14,4,0,1556.75,2,28,17,249.607142857143,0,2,1,589.5,0
12009,2007,"FL",316,135,524.819923371648,0,699,310,428.067226890756,102,3,2,201,2,52,40,240.767441860465,14,3,3,355,1,5,4,304.333333333333,4,NA,NA,NA,NA
12011,2007,"FL",1858,747,606.606318347509,0,802,302,559.528610354223,0,15,9,396.785714285714,0,309,126,523.459459459459,60,NA,NA,NA,NA,4,0,467.5,2,1,1,228,0
12031,2007,"FL",2126,904,478.269048870205,0,1355,616,452.600935307872,0,4,2,557.5,0,110,66,361.452830188679,6,10,0,947.1,1,20,11,349.833333333333,2,5,2,400.2,0
12033,2007,"FL",609,261,408.343580470163,51,655,271,464.147651006711,0,1,0,680,0,29,12,331.833333333333,4,8,3,276.625,2,2,0,588.5,0,2,2,226,0
12057,2007,"FL",1992,564,709.818934911243,0,1942,569,677.133714285714,213,10,7,161,0,637,201,622.152899824253,54,12,1,1084.08333333333,0,3,3,231,0,1,0,994,0
12071,2007,"FL",342,133,600.059800664452,47,646,327,485.789562289562,0,6,4,577.2,0,127,83,280.388429752066,0,7,6,165.833333333333,0,1,1,10,0,NA,NA,NA,NA
12083,2007,"FL",310,132,512.86170212766,0,666,261,461.727574750831,73,4,3,340.25,2,59,26,553.865384615385,6,1,1,18,0,3,1,600.666666666667,0,2,2,158,0
12086,2007,"FL",2853,937,773.711438820247,0,359,132,680.795252225519,0,5,4,336.8,0,1232,486,606.1253309797,0,NA,NA,NA,NA,16,9,539,1,NA,NA,NA,NA
12095,2007,"FL",877,319,599.855742296919,0,583,245,481.781431334623,60,6,2,767.8,1,260,112,403.599156118143,0,14,9,182.545454545455,3,2,1,266.5,0,NA,NA,NA,NA
12099,2007,"FL",1194,391,599.530064754857,231,847,352,507.107142857143,0,4,1,429.75,0,289,107,508.245551601423,44,5,3,403.8,0,9,3,797.333333333333,0,NA,NA,NA,NA
12103,2007,"FL",1077,380,702.747443762781,0,1783,633,598.110211706102,200,10,3,644.555555555556,2,112,52,441.923809523809,13,12,6,695.166666666667,2,1,1,355,0,3,1,190,0
12105,2007,"FL",722,300,526.173419773096,74,1401,505,588.39644012945,0,7,4,316.857142857143,0,268,105,565.54347826087,39,8,0,737.857142857143,2,7,5,298,0,3,1,290,2
12127,2007,"FL",450,166,660.416020671835,0,909,354,572.641395908544,0,3,1,560.333333333333,0,86,45,476.865853658537,7,1,1,362,0,5,4,242.8,0,NA,NA,NA,NA
13089,2007,"GA",1248,612,658.159468438538,272,58,29,432.413793103448,10,NA,NA,NA,NA,58,38,412.280701754386,5,10,6,280.2,0,16,13,177,4,1,1,68,0
13121,2007,"GA",2075,815,848.581692913386,376,101,51,640.60396039604,27,1,1,4,0,32,10,586.6,10,2,2,82.5,1,3,1,303,1,NA,NA,NA,NA
15003,2007,"HI",168,65,625.96644295302,0,222,121,550.638095238095,0,129,33,830.330508474576,0,42,21,466.815789473684,3,1147,381,741.497185741088,0,104,58,340.76,5,699,233,837.739534883721,0
17031,2007,"IL",8958,1100,2243.3869550133,0,1074,228,1611.21830314585,91,45,10,539.659090909091,12,923,162,1737.68403547672,93,15,2,1117.4,1,189,23,1696.87362637363,14,NA,NA,NA,NA
17143,2007,"IL",1143,189,2148.19777158774,41,828,201,1134.65960099751,22,1,0,1463,0,50,20,1918.53191489362,0,3,1,3449.33333333333,0,41,7,1444.08108108108,1,NA,NA,NA,NA
17201,2007,"IL",495,113,1018.05263157895,23,464,117,854.645232815965,22,1,0,1831,0,31,8,1391.21428571429,0,NA,NA,NA,NA,36,15,643.583333333333,0,NA,NA,NA,NA
18003,2007,"IN",694,264,804.789727126806,106,610,247,685.280575539568,101,48,22,449.617021276596,8,58,26,663.561403508772,7,20,15,153.375,8,4,2,398.25,1,3,2,484.666666666667,0
18089,2007,"IN",1618,489,976.570399476097,420,581,185,755.067028985507,177,24,9,932.333333333333,11,237,86,692.38961038961,83,4,2,450.5,0,4,1,1684.75,1,1,1,15,1
18097,2007,"IN",2242,738,650.138798323242,0,1519,487,643.68389261745,133,69,22,550.89552238806,1,147,68,560.0625,9,8,2,519.125,0,10,5,695.2,0,4,2,263.75,1
19113,2007,"IA",398,139,612.730027548209,45,777,293,636.537517053206,107,7,2,370.285714285714,1,39,22,399.131578947368,6,19,6,495.5,2,39,24,330.894736842105,3,6,3,373.666666666667,0
19153,2007,"IA",521,148,743.910041841004,74,1135,334,718.491113189897,175,9,3,1087.33333333333,2,140,53,614.537313432836,14,43,12,470.275,2,246,132,326.379591836735,21,8,1,360.125,2
19193,2007,"IA",102,25,635.376237623762,18,502,142,757.033613445378,74,177,77,599.44578313253,19,137,33,590.871212121212,14,14,6,440.214285714286,1,116,56,342.775862068966,7,8,3,217.428571428571,1
20173,2007,"KS",731,257,939.75138121547,73,1216,523,683.977481234362,96,54,23,530.944444444444,5,234,99,700.776315789474,0,18,8,683.555555555556,0,2,1,639,0,NA,NA,NA,NA
20177,2007,"KS",372,148,793.656593406593,0,678,221,739.436363636364,0,23,4,692.608695652174,1,59,24,495.637931034483,4,3,3,114,0,13,4,697.769230769231,0,NA,NA,NA,NA
21067,2007,"KY",472,173,709.868888888889,66,475,209,567.901746724891,75,NA,NA,NA,NA,64,36,381.209677419355,4,NA,NA,NA,NA,19,8,595.888888888889,2,9,1,439.333333333333,0
21111,2007,"KY",995,389,668.229813664596,153,766,348,547.13922356091,102,6,1,664.5,1,44,24,334.785714285714,10,10,5,370.111111111111,0,33,21,287,3,3,3,66,0
24510,2007,"MD",6061,1100,1764.58045165843,0,616,142,1147.07798960139,0,14,1,2059,0,20,10,585.85,6,6,0,969,0,37,11,968.235294117647,1,1,0,5246,0
25005,2007,"MA",377,104,1016.59142857143,0,1219,428,796.843353090601,0,16,2,1483.4375,5,290,90,908.860714285714,0,21,8,593.75,1,111,39,661.537037037037,12,3,0,432.333333333333,0
25009,2007,"MA",283,106,920.56015037594,56,1016,389,834.841437632135,226,7,2,1337.83333333333,3,697,288,816.251920122888,139,50,26,614.122448979592,3,76,36,636.694444444444,9,NA,NA,NA,NA
25013,2007,"MA",433,156,1078.33244680851,0,790,325,722.116621983914,0,6,1,545,1,1070,360,1027.84771573604,107,6,4,153.166666666667,0,88,46,603.06976744186,0,4,1,1179,1
25017,2007,"MA",497,189,839.103524229075,0,1364,531,759.724727838258,0,12,5,874.333333333333,1,488,180,820.732739420935,82,134,65,837.809160305344,12,102,50,453,0,2,1,364.5,0
25025,2007,"MA",998,406,868.384199134199,0,316,130,924.486301369863,0,5,1,1636.66666666667,0,398,170,803.175066312997,0,42,25,718.365853658537,8,80,35,635.346153846154,17,1,1,113,1
25027,2007,"MA",313,123,833.290102389078,0,1284,486,754.504983388704,0,11,6,521.090909090909,0,566,245,693.959558823529,0,21,7,646.55,2,119,61,503.6,7,4,2,386.5,0
26049,2007,"MI",1366,334,888.984174830445,92,826,276,680.41564792176,36,10,5,699.6,0,39,3,813.615384615385,4,NA,NA,NA,NA,4,0,900.25,2,4,1,465.25,0
26081,2007,"MI",654,193,668.874223602484,63,588,214,652.782905982906,55,25,3,806.32,1,161,68,538.81875,10,10,4,633.9,2,NA,NA,NA,NA,4,1,1408.75,0
26099,2007,"MI",447,163,691.699774266366,65,1200,421,670.400508044031,153,4,3,691.5,2,35,7,901.257142857143,7,9,4,900,0,3,1,1275,2,1,1,115,0
26125,2007,"MI",909,235,845.972098214286,157,1061,312,660.259294566254,114,6,2,726.5,0,125,34,575.096,6,18,9,460.5,1,2,1,595.5,0,11,8,331.090909090909,0
26163,2007,"MI",7846,1999,1137.88043478261,1533,1571,558,759.204755614267,345,27,12,588.333333333333,1,174,41,821.771929824561,6,21,2,1209.2380952381,5,44,12,1164.23076923077,25,66,21,765.366666666667,49
27053,2007,"MN",1882,937,632.541037426133,698,628,301,545.099437148218,242,539,221,845.202702702703,112,144,104,275.488888888889,82,75,52,408.275362318841,40,135,91,239.905511811024,101,NA,NA,NA,NA
27123,2007,"MN",932,512,879.899441340782,281,488,276,549.455919395466,176,135,71,836.458333333333,32,160,85,682.584615384615,38,159,108,319.30303030303,45,57,47,93.2407407407407,13,1,1,7,0
29077,2007,"MO",121,27,930.504424778761,18,834,255,904.822441430333,0,NA,NA,NA,NA,30,6,717.133333333333,1,7,4,542.857142857143,2,15,4,455.923076923077,2,1,1,270,0
29095,2007,"MO",893,313,912.063492063492,0,708,306,740.996879875195,0,3,1,613.333333333333,0,87,32,582.222222222222,15,11,8,416.363636363636,0,31,9,1356.55555555556,7,1,0,945,0
29189,2007,"MO",987,297,1119.73620309051,159,379,118,816.756302521008,52,3,0,825.333333333333,0,16,3,750.5,3,4,3,406.75,1,14,8,229.785714285714,3,NA,NA,NA,NA
29510,2007,"MO",1462,340,1565.18562874252,239,195,59,1152.13903743316,34,2,0,814,0,13,5,365.461538461538,3,2,2,79,1,9,5,449.222222222222,2,1,1,54,0
31055,2007,"NE",1134,389,777.651933701657,236,1526,474,730.490235690236,0,150,60,744.174825174825,19,247,92,588.938775510204,41,7,2,1261.85714285714,1,94,39,732.489361702128,9,1,0,370,0
31109,2007,"NE",277,95,803.615384615385,48,1090,370,701.19587628866,173,151,56,896.306569343066,27,133,54,662.12213740458,32,22,12,517.318181818182,3,75,20,687.216216216216,11,NA,NA,NA,NA
32003,2007,"NV",2255,985,651.314580403188,0,2392,986,591.194222222222,0,45,13,748.825,7,1378,646,445.2773556231,0,126,61,372.572580645161,0,6,3,349.4,1,62,18,589.931034482759,3
32031,2007,"NV",197,88,686.119565217391,34,891,381,701.259833134684,0,61,27,528.563636363636,9,369,166,569.529577464789,79,33,19,413.333333333333,7,1,1,185,1,23,10,316.954545454545,0
34007,2007,"NJ",795,350,885.214689265537,0,394,193,545.034852546917,0,2,1,733,1,121,56,658,0,7,5,382,1,219,105,412.140096618357,0,1,0,342,0
34013,2007,"NJ",2364,692,1147.20969162996,0,106,36,769.961904761905,0,1,0,744,0,154,63,855.06338028169,0,5,4,332.75,0,314,141,504.926045016077,0,NA,NA,NA,NA
34017,2007,"NJ",436,141,1079.35784313725,0,175,75,699.047904191617,0,NA,NA,NA,NA,169,82,848.936305732484,0,4,3,76.5,0,300,154,489.860068259386,0,NA,NA,NA,NA
34021,2007,"NJ",1150,258,1145.96730245232,0,152,54,724.804054054054,0,1,1,347,0,71,27,564.716417910448,15,1,1,184,0,162,48,677.708860759494,0,1,1,296,0
34039,2007,"NJ",711,137,1413.16086956522,0,152,38,930.4,0,NA,NA,NA,NA,73,24,1003.42424242424,0,2,2,14,0,164,68,550.834355828221,0,NA,NA,NA,NA
36029,2007,"NY",937,242,1321.69213483146,211,533,183,875.239299610895,136,20,11,679.117647058824,5,95,22,1017.88764044944,23,12,5,772,3,137,52,821.414634146341,23,NA,NA,NA,NA
36055,2007,"NY",532,207,701.217021276596,138,156,64,703.202797202797,42,2,0,1476,0,87,17,835.561643835616,30,5,2,1412.8,1,791,255,908.863448275862,365,NA,NA,NA,NA
36061,2007,"NY",14787,4033,1411.39343197402,0,965,298,1123.83100107643,146,28,7,1907.60714285714,3,7322,2347,1118.6013445859,0,179,57,1278.3908045977,29,2761,549,2127.77093690249,0,NA,NA,NA,NA
36103,2007,"NY",662,213,987.525806451613,208,516,169,825.323108384458,179,1,1,534,1,194,46,1021.66137566138,67,8,1,993,1,21,4,1303.68421052632,8,NA,NA,NA,NA
36119,2007,"NY",730,201,1168.39655172414,364,86,21,1155.62962962963,47,1,0,858,1,213,61,983.965517241379,111,1,1,123,0,138,58,603.265151515152,59,NA,NA,NA,NA
37119,2007,"NC",1241,359,726.677966101695,0,180,58,704.038888888889,6,25,19,275.88,1,113,61,371.380530973451,2,9,4,565.111111111111,0,74,38,425.986486486487,5,NA,NA,NA,NA
39035,2007,"OH",2564,705,1062.8845988846,413,734,239,851.821114369502,136,15,0,1079.53333333333,3,133,32,914.259842519685,19,NA,NA,NA,NA,35,12,769.911764705882,6,NA,NA,NA,NA
39049,2007,"OH",3116,1421,577.82213740458,467,2117,950,586.738236884803,288,19,7,505.416666666667,2,166,92,321.885350318471,9,28,14,548.153846153846,3,30,23,233.466666666667,3,4,2,355,0
