"STATEFIP","YEAR","tot","child","child.pov","wht","wht.child","wht.child.pov","wht.lessHS","blk","blk.child","blk.child.pov","blk.lessHS","amind","amind.child","amind.child.pov","amind.lessHS","lessHS","latino","latino.child","latino.child.pov","latino.lessHS","foreign","foreign.child","foreign.child.pov","foreign.lessHS","adult","welf","wht.welf","w.adult","b.adult","a.adult","l.adult","blk.welf","latino.welf","amind.welf","wht.unemp","blk.unemp","latino.unemp","amind.unemp","unemp","wht.emp","blk.emp","latino.emp","amind.emp","emp","blk.singpar","latino.singpar","amind.singpar","wht.singpar","singpar","wht.f","blk.f","amind.f","f"
18,2009,6342469,1586930,304533,5279993,1223539,178337,0.127623438662438,550561,168097,69983,0.188004348104099,14019,2448,681,0.216194654966095,0.142717767304954,321614,124257,39786,0.391838681196873,287303,32720,8896,61810,4755539,73129,51160,4056454,382464,11571,197357,16501,3304,309,186469,41394,15389,974,250237,2585302,214344,133365,6253,3005587,103351,39814,887,283892,453016,2093694,204701,5502,2447231
18,2010,6417398,1607439,319534,5273750,1208995,180074,0.122416715468249,572481,177557,72553,0.180261233796813,13983,2616,548,0.210531739488871,0.138119304461486,361445,141546,47390,0.38453324571851,311623,36725,9832,66375,4809959,72236,49478,4064755,394924,11367,219899,16769,3572,270,203066,44774,18502,1057,274672,2561880,218599,147045,6214,3007601,109892,47996,1018,284723,471755,2097956,211672,5617,2478013
18,2011,6454254,1604957,338598,5282226,1197570,188530,0.118224001932662,576766,175591,75590,0.176252815358101,14417,2736,572,0.214084223252065,0.134488957258084,376362,148541,53148,0.378343243426556,318165,36827,10445,69266,4849297,73103,50767,4084656,401175,11681,227821,15939,3943,207,219226,45501,19901,1181,293296,2538835,218323,148969,6201,2987659,111379,52797,899,289125,484088,2105806,214159,5509,2495212
18,2012,6485530,1601868,352504,5286759,1186757,193617,0.114735198321896,584238,175743,78839,0.167930235416498,15143,3196,579,0.21964303130791,0.131557782741963,388250,153472,57385,0.383604629436268,323843,36672,10815,71738,4883662,72503,51167,4100002,408495,11947,234778,14966,3878,203,230486,49236,20870,1075,310022,2526958,218210,153481,6565,2982525,112237,54804,1251,290428,488787,2112316,218256,5878,2512109
18,2013,6514861,1596895,361058,5287357,1174584,196278,0.111969048677562,591313,173843,78462,0.164212790718177,14172,2881,633,0.244990704399917,0.128813352359792,399873,156818,60595,0.377093314113707,334394,37695,11199,73177,4917966,70081,49812,4112773,417470,11291,243055,13980,3844,186,233143,50233,20857,960,313233,2507720,220454,158795,6025,2971772,111097,55257,1002,289369,489408,2118332,222477,5391,2528656
18,2014,6542411,1590962,367666,5287380,1162826,200480,0.1079923942314,595730,172788,78337,0.156614242840193,15092,3052,687,0.252623617282783,0.124706141464997,410837,160188,61840,0.370663692709351,342852,37947,11444,74120,4951449,65345,47076,4124554,422942,12040,250649,12555,3483,210,212308,48909,19272,879,289262,2518919,223616,164115,6009,2997183,113091,57816,1156,297894,503872,2123516,224534,5950,2544387
19,2000,2923345,730393,84795,2715311,655333,64750,0.129620707952737,58456,19141,8357,0.238600451467269,8778,3030,1127,0.198306280875088,0.139579428133375,80204,30456,6727,0.474549771266431,99577,17537,4030,21782,2192952,37352,32360,2059978,39315,5748,49748,2447,1113,304,54624,3728,2852,310,63537,1410472,22509,32569,3300,1493808,10306,8120,1097,117412,142765,1071680,18299,2667,1133086
19,2001,2819039,719881,94751,2601433,638486,73288,0.107319520393318,58730,23604,11991,0.200720745223363,5970,1343,400,0.055005753739931,0.115628088149924,82308,31834,4084,0.351466653203413,98853,16449,1376,21625,2099158,31621,26010,1962947,35126,4627,50474,4131,55,0,65851,3916,2937,126,74707,1354177,25086,36597,2088,1450289,15669,9141,740,133616,168662,1015147,19956,2122,1083778
19,2002,2838815,692983,104205,2612670,612578,75667,0.10855664972629,61451,26106,12322,0.216494845360825,4677,2027,0,0.176603773584906,0.119858538422999,86503,27587,9117,0.42716409066219,105842,15704,2777,26539,2145832,37537,28808,2000092,35345,2650,58916,4641,2656,0,72616,4240,6645,340,85988,1370091,18782,39204,1614,1460298,13019,12007,1577,131571,166328,1032005,17099,693,1103910
19,2003,2846089,690462,91298,2618679,607592,70662,0.0991861427147991,53951,17430,8345,0.240409879138203,7982,1153,438,0.0582922824302135,0.111904952426678,88980,34665,7060,0.560821877016229,105903,18087,1581,25268,2155627,39389,35143,2011087,36521,6829,54315,2766,51,360,74954,3532,2353,526,84205,1372059,20893,40564,6058,1469532,11289,11897,582,116544,152493,1035600,19066,1645,1106308
19,2004,2849976,679596,93488,2612723,591407,69305,0.0978520108602844,62924,21873,13635,0.193908718038223,11913,2266,529,0.229369720597791,0.105934496242866,103158,40143,7420,0.286033742195457,100254,14866,3908,15201,2170380,30651,26000,2021316,41051,9647,63015,2541,1735,0,78347,6923,4156,845,92226,1378639,23310,48692,5819,1479699,15725,15940,1349,117784,157210,1044428,21229,4327,1120108
19,2005,2848266,656890,103869,2618646,574505,74810,0.0929986405017104,57477,20208,11586,0.17571277719113,7856,2102,1215,0.116424581005587,0.105033777931751,102047,38724,11721,0.47814525511052,107474,14796,2814,26654,2191376,34984,29256,2044141,37269,5754,63323,2406,1727,672,72642,3946,3323,267,83170,1404242,24348,44724,2655,1500674,13538,11603,1244,127357,160412,1054195,20300,2424,1125352
19,2006,2982085,706482,108581,2701727,601940,70625,0.0990048564617143,76424,28141,13337,0.177874298715065,9533,2919,1310,0.300682593856655,0.112670760616426,120091,44636,15805,0.489486045114425,129827,15597,5197,31122,2275603,40143,34805,2099787,48283,6614,75455,2952,1616,82,64277,4328,6876,248,78200,1440176,28915,52921,3550,1555894,17505,17746,726,130444,175930,1083132,25243,3823,1171581
19,2007,2972022,706814,110557,2699513,603408,72353,0.096335206272303,71835,25509,13492,0.199926746118953,8650,2991,1649,0.243852459016393,0.109449405266676,114414,44911,15072,0.463009398388301,125185,17095,4138,27979,2265208,37875,31536,2096105,46326,5659,69503,2574,2483,456,67656,4246,4995,284,79826,1426369,27287,47826,2886,1534610,15443,15007,1312,130129,172566,1083064,23038,3251,1164851
19,2008,2984391,706316,109232,2694701,593478,69853,0.0910758219138324,77683,28266,13812,0.215495624584208,7987,2556,1195,0.234074074074074,0.104289118924768,121974,48922,16353,0.436708396049782,128369,17260,3806,26338,2278075,36144,29164,2101223,49417,5431,73052,3010,2776,391,60466,3719,4794,358,71796,1456463,30390,51567,2835,1573997,15937,16539,1132,131255,177134,1084336,24495,3262,1170865
19,2009,2978880,708886,109952,2694895,599376,74133,0.089554544606773,70411,23711,10858,0.208593970132432,9191,3087,1662,0.24461994076999,0.103651073729888,121077,49873,15903,0.463292361394779,124102,16713,3538,28802,2269994,34837,29289,2095519,46700,6104,71204,2259,1960,431,67072,3826,4841,377,78261,1435219,28072,49899,3214,1550054,14480,15944,1632,130684,174350,1082359,22752,3237,1166257
19,2010,3016267,723724,118871,2698981,600926,75693,0.0854219911951765,81704,28302,13586,0.199765727951584,8951,2703,1114,0.243893129770992,0.10055698437877,135693,56389,19551,0.460771847829822,137199,17825,4576,31039,2292543,35531,29462,2098055,53402,6248,79304,2799,1921,420,70848,4749,5852,565,85002,1430328,31512,55742,3217,1558492,17472,19609,1366,131489,182550,1081018,25752,3442,1175359
19,2011,3032266,724169,125158,2698685,595147,78899,0.0808156636588862,83340,28642,14602,0.192887569999521,9501,2779,1170,0.214865596247519,0.096372938776217,143891,59688,21897,0.437649475931365,140063,17698,4047,31772,2308097,34351,27753,2103538,54698,6722,84203,2713,2128,585,75310,5084,5438,488,89872,1423620,32318,60320,3438,1559486,17920,22014,1499,136221,191553,1081691,26130,3528,1180262
19,2012,3047646,724219,125408,2700191,590592,80399,0.0754059603403424,86055,28751,14390,0.17658975015717,9198,2663,1098,0.225731895223421,0.0913844525785232,150803,62249,21832,0.431792185900909,143605,17332,3888,32846,2323427,35409,28977,2109599,57304,6535,88554,3149,1614,503,75280,5506,5815,499,90833,1420354,33700,64466,3401,1563769,17571,24038,1235,137804,194451,1083818,27150,3190,1186283
19,2013,3062553,724649,128113,2701302,586555,81433,0.0726030726623248,90577,30343,14116,0.163714558070452,9602,2506,1032,0.198858405450193,0.0886513927865839,157342,64752,22365,0.426112855424161,151122,18218,4956,33903,2337904,37184,30615,2114747,60234,7096,92590,3048,1870,412,77025,5695,6735,544,94029,1405864,34596,65987,3796,1552797,18674,26225,1256,136043,196815,1085680,28687,3692,1193104
19,2014,3078116,724773,128476,2702199,582566,80272,0.068951512481082,95894,33102,15724,0.159603977296974,9096,2158,669,0.179064824654623,0.0857530144109152,162951,66607,22785,0.420890937019969,159407,19153,5202,35290,2353343,37038,29576,2119633,62792,6938,96344,3900,1732,456,72550,5734,6858,462,89537,1407652,36183,69029,3879,1561617,20732,25607,763,135155,196332,1086853,29884,3483,1199445
20,2000,2687110,709551,92943,2230766,548385,52327,0.11279061287847,153077,49656,15145,0.20450070323488,23782,7109,1111,0.199029494275533,0.139585339871217,186340,71025,17472,0.489958490294407,155040,27027,6938,41610,1977559,28852,20687,1682381,103421,16673,115315,4098,2117,343,40958,7124,6078,1120,57470,1143897,60953,74992,10448,1329486,26253,16980,2202,97717,151523,871893,52152,7902,1015552
20,2001,2612636,657376,92521,2166674,504075,55625,0.107547614367194,157193,47957,15390,0.152521812678063,22344,6516,2118,0.231770231770232,0.126431040231029,172339,61985,12279,0.381917298544718,151369,29578,6235,27423,1955260,23630,15448,1662599,109236,15828,110354,6063,1388,548,43676,6066,10603,464,62982,1160529,73476,72860,10021,1357817,29098,16543,3450,96462,157411,859648,61265,9172,1008656
20,2002,2634122,693822,122220,2164415,525404,61930,0.104174408610081,155623,53513,19846,0.164581258048058,27509,9769,4629,0.152491541064288,0.126029842048393,184148,69600,31209,0.405466609298218,125621,15237,6966,31821,1940300,26604,14891,1639011,102110,17740,114548,5714,4067,1541,63925,9390,9787,1309,90252,1130499,67450,77624,12106,1327685,28799,21046,2399,101250,161944,847016,55747,9054,1000558
20,2003,2641747,684911,101218,2166188,524761,58955,0.0900889659910148,151500,51037,22108,0.166535252823278,21307,6041,1879,0.196323942531503,0.112136235944861,178727,66749,15765,0.347833725710672,162243,26376,5348,31929,1956836,25502,18209,1641427,100463,15266,111978,4019,2185,153,65658,5547,9765,1225,88427,1116301,62889,78442,11625,1326823,29612,20367,2054,105943,166214,846839,51387,9180,1006251
20,2004,2653454,683303,91091,2223893,534557,56516,0.0858958702025984,134243,43649,10009,0.165099417631876,26761,8878,1774,0.244231606443187,0.106045518056268,160808,58699,17521,0.345193213949105,140977,19300,5486,26991,1970151,26347,15285,1689336,90594,17883,102109,5991,1617,363,60055,5831,5137,727,74661,1170463,62099,69262,12122,1364644,19140,17435,3952,101380,153780,867992,48081,6937,1008894
20,2005,2669699,677359,109657,2182762,510229,61072,0.0868658829679357,155783,50143,18028,0.102196808698,20645,5284,1274,0.13185388545718,0.112017396880006,218244,82372,27145,0.457541229087952,160355,19843,5881,42628,1992340,29256,21303,1672533,105640,15361,135872,3935,2419,973,54158,8962,10412,1368,76897,1158004,72804,93417,10520,1378113,25529,25149,2159,114495,178720,863363,55409,8018,1024277
20,2006,2764075,691052,112159,2230977,508353,61814,0.0843644057905743,151922,46882,17646,0.139854619997408,26099,5792,968,0.112824945149924,0.1121137865398,245401,93160,27013,0.422232077637483,188615,21503,5232,46089,2073023,33738,23746,1722624,105040,20307,152241,5813,1782,435,51896,11242,6410,578,73006,1182436,60166,114817,13611,1418412,27792,27338,1925,111080,179003,880352,53187,11287,1050940
20,2007,2757827,694649,113186,2235098,514695,60059,0.08506665297671,158862,48319,16691,0.139518900343643,22439,5295,1406,0.182359508745813,0.113246370149467,236114,91059,30094,0.431787151798855,180004,21393,5921,46497,2063178,31687,23232,1720403,110543,17144,145055,4117,2322,1040,52996,10224,7747,811,74881,1170127,66642,103727,10915,1397334,25275,26703,2066,110991,175518,884858,54423,8544,1050846
20,2008,2778599,695252,111972,2238652,505011,57076,0.0798540440932198,155574,46103,16573,0.146132290795688,22365,6590,1312,0.146894012167787,0.109386971106715,253033,99729,31665,0.418772266824279,188204,21125,4988,50155,2083347,30061,21339,1733641,109471,15775,153304,4505,2592,420,50259,10749,7031,502,71901,1194166,64005,113305,10588,1430130,25836,29858,1947,108878,177223,889871,54893,7901,1058921
20,2009,2777835,698793,115918,2236734,508221,59275,0.0799860255368956,157573,46621,16375,0.133696620741655,23438,6420,1619,0.15612531402394,0.108395551833262,245508,96283,31212,0.428044409476353,183122,21065,5231,48088,2079042,31141,21674,1728513,110952,17018,149225,4779,2476,841,55106,11110,8814,774,79566,1179824,66489,105697,10994,1411635,25276,28778,2373,109171,178102,889895,55352,8399,1060116
20,2010,2809329,715433,123123,2219527,501479,58153,0.076540694021309,162334,48589,18069,0.140282363781963,25507,7735,2443,0.142556587347649,0.106888440441402,276516,111642,35351,0.418045052933217,197945,22452,5464,51849,2093896,30269,20719,1718048,113745,17772,164874,5124,2395,561,58147,12587,10115,696,86318,1163514,65167,116972,11377,1408597,27908,34674,2897,106345,186237,884116,56694,8940,1068678
20,2011,2830985,718535,130980,2225129,498941,59173,0.0747506241990739,162725,48337,19487,0.132707774798928,24074,6902,2578,0.141336707353379,0.105841398990137,287607,116340,39356,0.417268337548862,203316,22383,6481,55408,2112450,30243,20647,1726188,114388,17172,171267,4532,2944,577,63511,12458,11656,1045,94558,1159772,66798,120964,10759,1411004,28522,38105,3331,107232,192022,887520,56710,8087,1077417
20,2012,2851183,721044,136962,2230067,496808,63061,0.0728269970235917,163958,48143,19386,0.12700197604725,24205,7076,2495,0.121110942479891,0.103993706630085,298502,120456,40700,0.415180755035795,207061,21863,6094,55716,2130139,30280,20715,1733259,115815,17129,178046,4726,2657,518,65465,12907,13116,1187,98896,1155960,67014,125225,10313,1411684,27858,39866,3041,111068,197128,889874,57004,8216,1084568
20,2013,2868107,723884,141813,2231497,494715,65435,0.0705824674393963,164844,47653,19310,0.128666866515353,24796,7024,2558,0.11381823378108,0.102711093470312,307935,124277,42571,0.41152492920278,211937,22624,6507,57708,2144223,30643,20618,1736782,117191,17772,183658,5065,2751,523,69086,13007,13108,1414,102947,1141477,66500,128294,10610,1401141,26683,41447,3138,109206,196135,890622,57637,8558,1090359
20,2014,2882946,724474,140473,2232073,492208,64996,0.0687480875842966,165884,47626,18555,0.13263900661129,24389,7142,2354,0.122930920326639,0.102222068442059,315996,126015,42683,0.414207801173628,217291,22968,6988,59534,2158472,30358,20834,1739865,118258,17247,189981,4399,2732,678,64914,11706,12525,1744,97600,1137897,67117,132450,9993,1404222,25068,43894,3178,108301,195964,891117,57602,8548,1096817
21,2000,4040856,995638,217076,3605948,857703,167206,0.26044408065811,296514,90273,37305,0.273419937295055,9562,1881,639,0.310581768208887,0.262253071877871,56922,19128,5233,0.40848443380089,96754,16542,2860,13974,3045218,69172,57422,2748245,206241,7681,37794,9719,760,346,88999,15840,2085,531,109818,1641300,113069,24146,4545,1810513,52911,5519,790,180306,248808,1433680,110158,3706,1585877
21,2001,3950704,994506,197273,3531735,858567,149972,0.242589002924938,272726,85436,32977,0.18971288785889,6165,1749,335,0.31021377672209,0.240618662851933,55611,17816,5366,0.390927456382002,91188,11504,1789,13199,2956198,36075,26330,2673168,187290,4416,37795,7898,451,65,101175,20274,995,84,125184,1594855,117465,30138,1550,1773847,44435,6243,396,174768,241106,1395448,101774,1958,1542861
21,2002,3978103,928268,199683,3545467,795927,151653,0.240715970882596,265504,79429,29596,0.193698192997704,9549,2898,560,0.347633790358249,0.238463430533091,65532,21342,8769,0.329669996053311,106482,12767,595,11235,3049835,37349,30805,2749540,186075,6651,44190,3929,865,175,119300,16133,2514,1477,142096,1625483,111579,31620,3706,1808022,41013,7230,560,193634,252675,1432913,102222,4193,1594560
21,2003,4003036,989299,244462,3568511,850530,187524,0.21412166717131,292333,91851,41887,0.213907762056412,11056,2860,866,0.271159029649596,0.214322695581581,60593,17664,8036,0.34016379515411,120630,20702,4592,12833,3013737,35990,31937,2717981,200482,8196,42929,3550,278,225,113362,22819,6885,1207,144221,1606811,120544,28238,3322,1783007,55767,6872,500,204773,273967,1414833,109450,4981,1568461
21,2004,4031134,973793,250461,3596918,837733,196617,0.224501788184381,275899,81342,33008,0.234168019827365,9380,1206,0,0.293856103476152,0.225932918302408,74613,23213,9858,0.296801861143033,115930,15653,5440,15853,3057341,38431,32624,2759185,194557,8174,51400,4328,1224,0,116558,20267,2688,650,141092,1625240,116110,36072,3923,1809312,49895,5024,96,209136,276139,1433167,107548,5231,1590904
21,2005,4065635,976150,223601,3621326,833505,181436,0.206982006606302,287888,87128,29704,0.199514008175675,8972,1815,0,0.336620197211833,0.208888857167328,65177,23279,6366,0.454061251664447,121351,20102,3023,20175,3089485,42177,33900,2787821,200760,7157,41898,6375,976,122,120918,22327,1821,291,148041,1652762,112293,29555,4613,1832869,52175,7301,170,201918,270620,1442361,112252,3336,1602611
21,2006,4206074,990076,233841,3715227,836502,171147,0.20117116504233,310432,89758,38770,0.201728768042967,8311,1826,926,0.106405885519469,0.203242076732198,83032,27392,11861,0.388660232756174,131726,17075,4344,17246,3215998,42265,34493,2878725,220674,6485,55640,5994,753,0,118365,17873,2683,1033,141717,1694782,132754,39536,2477,1903699,58981,10142,1083,203963,290093,1492370,117359,3701,1661794
